sample,dac_signed
22501,-72
22502,-40
22503,-19
22504,-31
22505,30
22506,2
22507,17
22508,28
22509,-11
22510,29
22511,39
22512,9
22513,48
22514,9
22515,2
22516,22
22517,28
22518,39
22519,22
22520,22
22521,20
22522,40
22523,13
22524,54
22525,37
22526,-5
22527,28
22528,-4
22529,29
22530,-6
22531,6
22532,-3
22533,28
22534,69
22535,61
22536,65
22537,37
22538,62
22539,49
22540,6
22541,49
22542,14
22543,3
22544,40
22545,33
22546,34
22547,20
22548,-12
22549,8
22550,-18
22551,-16
22552,-8
22553,10
22554,-21
22555,13
22556,24
22557,20
22558,15
22559,-3
22560,13
22561,4
22562,39
22563,-9
22564,41
22565,5
22566,0
22567,-21
22568,-31
22569,-24
22570,14
22571,-11
22572,-24
22573,-4
22574,-4
22575,-2
22576,15
22577,30
22578,-19
22579,8
22580,14
22581,42
22582,38
22583,-16
22584,-5
22585,30
22586,14
22587,28
22588,-6
22589,4
22590,10
22591,-37
22592,0
22593,4
22594,-31
22595,2
22596,-41
22597,-53
22598,-40
22599,-38
22600,-18
22601,-51
22602,-56
22603,-60
22604,-44
22605,-71
22606,-32
22607,-53
22608,-91
22609,-57
22610,-89
22611,-54
22612,-86
22613,-73
22614,-79
22615,-43
22616,-58
22617,-67
22618,-58
22619,-80
22620,-50
22621,-57
22622,-94
22623,-76
22624,-75
22625,-80
22626,-39
22627,2
22628,8
22629,-3
22630,-29
22631,-5
22632,34
22633,40
22634,52
22635,72
22636,42
22637,78
22638,89
22639,88
22640,79
22641,59
22642,73
22643,62
22644,95
22645,42
22646,90
22647,50
22648,64
22649,57
22650,42
22651,43
22652,76
22653,45
22654,26
22655,22
22656,36
22657,32
22658,44
22659,53
22660,0
22661,23
22662,26
22663,50
22664,8
22665,-13
22666,-5
22667,27
22668,11
22669,26
22670,-10
22671,-22
22672,10
22673,-34
22674,5
22675,11
22676,-19
22677,17
22678,-23
22679,-30
22680,-18
22681,-4
22682,21
22683,-7
22684,-5
22685,-4
22686,18
22687,24
22688,-1
22689,-16
22690,-51
22691,-13
22692,-40
22693,-2
22694,-31
22695,-15
22696,-25
22697,18
22698,6
22699,-2
22700,6
22701,-16
22702,13
22703,-29
22704,-35
22705,-20
22706,-22
22707,-31
22708,7
22709,0
22710,2
22711,-13
22712,-13
22713,-26
22714,-55
22715,-54
22716,-49
22717,-34
22718,-69
22719,-63
22720,-34
22721,-39
22722,-53
22723,-75
22724,-65
22725,-80
22726,-48
22727,-103
22728,-55
22729,-36
22730,-21
22731,-30
22732,-44
22733,-40
22734,-7
22735,-50
22736,-51
22737,-50
22738,-35
22739,-34
22740,-17
22741,-3
22742,-50
22743,-22
22744,-42
22745,15
22746,-21
22747,-38
22748,-23
22749,14
22750,44
22751,65
22752,35
22753,27
22754,62
22755,22
22756,63
22757,72
22758,43
22759,80
22760,82
22761,34
22762,46
22763,58
22764,83
22765,52
22766,51
22767,41
22768,68
22769,69
22770,82
22771,62
22772,23
22773,55
22774,22
22775,55
22776,16
22777,31
22778,16
22779,54
22780,36
22781,23
22782,27
22783,32
22784,25
22785,-20
22786,-30
22787,-17
22788,-22
22789,-32
22790,4
22791,-2
22792,10
22793,-15
22794,-13
22795,-25
22796,-52
22797,-48
22798,-39
22799,-16
22800,-52
22801,-40
22802,-7
22803,-6
22804,-14
22805,-31
22806,-16
22807,-24
22808,16
22809,-38
22810,16
22811,-65
22812,-45
22813,-48
22814,-58
22815,-3
22816,-13
22817,-54
22818,-53
22819,-50
22820,-33
22821,-32
22822,-15
22823,-1
22824,-6
22825,-23
22826,-45
22827,72
22828,33
22829,13
22830,24
22831,44
22832,42
22833,55
22834,20
22835,7
22836,36
22837,-11
22838,26
22839,29
22840,-19
22841,27
22842,24
22843,-29
22844,-21
22845,-13
22846,7
22847,-40
22848,-30
22849,-43
22850,-17
22851,-17
22852,-5
22853,-25
22854,-63
22855,-29
22856,-37
22857,-25
22858,-62
22859,-43
22860,-55
22861,-13
22862,-27
22863,-56
22864,-26
22865,-14
22866,-17
22867,-57
22868,-61
22869,-41
22870,-42
22871,-46
22872,-4
22873,36
22874,53
22875,32
22876,37
22877,29
22878,5
22879,21
22880,23
22881,49
22882,13
22883,24
22884,59
22885,58
22886,47
22887,28
22888,50
22889,29
22890,66
22891,9
22892,58
22893,16
22894,30
22895,17
22896,7
22897,55
22898,39
22899,-6
22900,-11
22901,-14
22902,-2
22903,-5
22904,-15
22905,16
22906,8
22907,-13
22908,-39
22909,14
22910,-28
22911,-21
22912,-40
22913,-21
22914,-24
22915,-9
22916,-43
22917,-56
22918,-23
22919,-67
22920,-56
22921,-20
22922,-64
22923,-14
22924,50
22925,3
22926,15
22927,39
22928,55
22929,13
22930,28
22931,21
22932,52
22933,15
22934,34
22935,18
22936,17
22937,21
22938,17
22939,31
22940,-3
22941,18
22942,7
22943,33
22944,37
22945,9
22946,38
22947,47
22948,44
22949,1
22950,-5
22951,9
22952,5
22953,-2
22954,-7
22955,27
22956,39
22957,13
22958,12
22959,-25
22960,-30
22961,-21
22962,-23
22963,-3
22964,-43
22965,-38
22966,-9
22967,-13
22968,-35
22969,-51
22970,-30
22971,-54
22972,-19
22973,-76
22974,-28
22975,-37
22976,-56
22977,-67
22978,-77
22979,-26
22980,-39
22981,-82
22982,-83
22983,-81
22984,-33
22985,-65
22986,-68
22987,-32
22988,-36
22989,-50
22990,-71
22991,-17
22992,-49
22993,-36
22994,-9
22995,16
22996,17
22997,37
22998,7
22999,-1
23000,-7
23001,-8
23002,7
23003,43
23004,0
23005,51
23006,52
23007,22
23008,15
23009,38
23010,50
23011,7
23012,18
23013,7
23014,35
23015,34
23016,31
23017,27
23018,20
23019,18
23020,10
23021,18
23022,41
23023,52
23024,42
23025,61
23026,60
23027,27
23028,52
23029,57
23030,50
23031,5
23032,41
23033,9
23034,3
23035,-6
23036,-9
23037,25
23038,37
23039,-16
23040,15
23041,-20
23042,-22
23043,-10
23044,-8
23045,16
23046,-20
23047,-8
23048,22
23049,27
23050,12
23051,1
23052,27
23053,9
23054,49
23055,3
23056,8
23057,4
23058,-11
23059,-19
23060,-24
23061,31
23062,19
23063,-20
23064,-1
23065,-18
23066,32
23067,0
23068,-6
23069,30
23070,25
23071,13
23072,-15
23073,36
23074,0
23075,9
23076,-10
23077,10
23078,6
23079,20
23080,-2
23081,-30
23082,-42
23083,-48
23084,-39
23085,-7
23086,-55
23087,-51
23088,-13
23089,-48
23090,-58
23091,-38
23092,-29
23093,-77
23094,-66
23095,-79
23096,-77
23097,-52
23098,-55
23099,-59
23100,-63
23101,-62
23102,-69
23103,-89
23104,-93
23105,-79
23106,-86
23107,-62
23108,-57
23109,-86
23110,-55
23111,-43
23112,-55
23113,-85
23114,-42
23115,-70
23116,-28
23117,-32
23118,-32
23119,74
23120,87
23121,37
23122,71
23123,38
23124,39
23125,53
23126,56
23127,81
23128,78
23129,56
23130,85
23131,88
23132,70
23133,57
23134,79
23135,92
23136,94
23137,85
23138,86
23139,76
23140,57
23141,44
23142,32
23143,82
23144,38
23145,20
23146,33
23147,11
23148,55
23149,19
23150,9
23151,-7
23152,33
23153,18
23154,-12
23155,36
23156,-1
23157,6
23158,-13
23159,7
23160,21
23161,19
23162,-1
23163,-26
23164,-35
23165,-36
23166,-25
23167,-20
23168,-32
23169,-21
23170,21
23171,-9
23172,-13
23173,11
23174,26
23175,-14
23176,-1
23177,-50
23178,-41
23179,-12
23180,-11
23181,-10
23182,-11
23183,-37
23184,-11
23185,-28
23186,-32
23187,-16
23188,-22
23189,2
23190,7
23191,-23
23192,-17
23193,16
23194,3
23195,-31
23196,7
23197,-24
23198,-29
23199,1
23200,-42
23201,-4
23202,3
23203,-52
23204,-23
23205,-62
23206,-66
23207,-58
23208,-43
23209,-40
23210,-49
23211,-76
23212,-49
23213,-50
23214,-72
23215,-72
23216,-67
23217,7
23218,8
23219,-1
23220,0
23221,-10
23222,-27
23223,-39
23224,-44
23225,4
23226,-36
23227,-52
23228,-33
23229,-50
23230,-2
23231,-15
23232,-36
23233,-47
23234,-2
23235,-12
23236,-36
23237,17
23238,-16
23239,40
23240,61
23241,51
23242,70
23243,71
23244,55
23245,32
23246,26
23247,66
23248,39
23249,45
23250,32
23251,42
23252,84
23253,53
23254,45
23255,68
23256,50
23257,35
23258,46
23259,35
23260,37
23261,62
23262,58
23263,15
23264,46
23265,15
23266,36
23267,13
23268,5
23269,15
23270,4
23271,24
23272,15
23273,-10
23274,-8
23275,21
23276,5
23277,-31
23278,6
23279,-29
23280,-32
23281,-1
23282,-44
23283,-4
23284,4
23285,-49
23286,-17
23287,-52
23288,-50
23289,-41
23290,-21
23291,-14
23292,-16
23293,-37
23294,-7
23295,-11
23296,-16
23297,-12
23298,-2
23299,15
23300,-21
23301,-25
23302,-19
23303,-24
23304,-46
23305,-47
23306,-48
23307,2
23308,-36
23309,-50
23310,-31
23311,-32
23312,1
23313,-14
23314,25
23315,12
23316,55
23317,42
23318,14
23319,64
23320,8
23321,37
23322,52
23323,36
23324,50
23325,45
23326,23
23327,28
23328,-17
23329,18
23330,-14
23331,-14
23332,-30
23333,-25
23334,12
23335,-22
23336,-21
23337,-13
23338,-34
23339,-50
23340,-40
23341,-52
23342,-50
23343,-9
23344,-27
23345,-67
23346,-34
23347,-63
23348,-39
23349,-58
23350,-63
23351,-47
23352,-12
23353,-30
23354,-33
23355,-53
23356,-45
23357,-10
23358,-21
23359,-57
23360,-8
23361,4
23362,6
23363,42
23364,4
23365,46
23366,58
23367,9
23368,32
23369,9
23370,15
23371,24
23372,43
23373,51
23374,48
23375,57
23376,54
23377,46
23378,37
23379,38
23380,46
23381,57
23382,60
23383,50
23384,9
23385,41
23386,14
23387,7
23388,0
23389,45
23390,2
23391,-20
23392,-4
23393,-10
23394,18
23395,-1
23396,-27
23397,-45
23398,-3
23399,-19
23400,6
23401,1
23402,-57
23403,-29
23404,-12
23405,-27
23406,-13
23407,-46
23408,-34
23409,-25
23410,-66
23411,-28
23412,7
23413,12
23414,1
23415,11
23416,4
23417,25
23418,31
23419,44
23420,30
23421,19
23422,-9
23423,16
23424,-7
23425,38
23426,23
23427,-14
23428,23
23429,-4
23430,22
23431,5
23432,20
23433,16
23434,53
23435,34
23436,29
23437,8
23438,13
23439,42
23440,31
23441,-8
23442,36
23443,1
23444,-1
23445,28
23446,-16
23447,22
23448,6
23449,-27
23450,-8
23451,-36
23452,-37
23453,-32
23454,-18
23455,-54
23456,-23
23457,-17
23458,-25
23459,-34
23460,-46
23461,-46
23462,-40
23463,-28
23464,-81
23465,-36
23466,-75
23467,-43
23468,-67
23469,-71
23470,-76
23471,-41
23472,-67
23473,-83
23474,-64
23475,-64
23476,-31
23477,-45
23478,-64
23479,-77
23480,-48
23481,-40
23482,-10
23483,31
23484,-20
23485,12
23486,33
23487,22
23488,42
23489,11
23490,25
23491,37
23492,-3
23493,36
23494,10
23495,14
23496,50
23497,11
23498,3
23499,20
23500,25
23501,34
23502,16
23503,15
23504,11
23505,30
23506,2
23507,41
23508,23
23509,41
23510,72
23511,40
23512,73
23513,39
23514,49
23515,39
23516,71
23517,48
23518,40
23519,43
23520,17
23521,43
23522,31
23523,-11
23524,33
23525,-1
23526,-5
23527,27
23528,22
23529,24
23530,11
23531,-19
23532,3
23533,-21
23534,-18
23535,-8
23536,11
23537,-18
23538,17
23539,29
23540,27
23541,23
23542,17
23543,22
23544,-29
23545,7
23546,-41
23547,9
23548,-27
23549,10
23550,-11
23551,-21
23552,-14
23553,22
23554,-4
23555,-18
23556,1
23557,-1
23558,32
23559,17
23560,29
23561,-21
23562,5
23563,9
23564,35
23565,30
23566,-26
23567,-16
23568,17
23569,0
23570,13
23571,-22
23572,-13
23573,-9
23574,-53
23575,-19
23576,-17
23577,-51
23578,-19
23579,-62
23580,-73
23581,-59
23582,-57
23583,-37
23584,-69
23585,-72
23586,-75
23587,-57
23588,-84
23589,-43
23590,-60
23591,-100
23592,-65
23593,-94
23594,-58
23595,-89
23596,-74
23597,-78
23598,-42
23599,-55
23600,-62
23601,-52
23602,-73
23603,-42
23604,-49
23605,-42
23606,6
23607,39
23608,34
23609,76
23610,74
23611,80
23612,69
23613,42
23614,65
23615,42
23616,47
23617,57
23618,75
23619,44
23620,79
23621,88
23622,83
23623,76
23624,54
23625,66
23626,53
23627,85
23628,31
23629,77
23630,36
23631,50
23632,41
23633,26
23634,26
23635,57
23636,27
23637,5
23638,20
23639,15
23640,12
23641,24
23642,34
23643,-18
23644,5
23645,8
23646,33
23647,-8
23648,-29
23649,-18
23650,16
23651,1
23652,17
23653,-17
23654,-3
23655,5
23656,-37
23657,4
23658,13
23659,-17
23660,20
23661,-17
23662,-24
23663,-11
23664,4
23665,29
23666,1
23667,-38
23668,-36
23669,-13
23670,-35
23671,9
23672,-7
23673,-42
23674,-4
23675,-33
23676,5
23677,-25
23678,-11
23679,-21
23680,21
23681,7
23682,-3
23683,5
23684,-19
23685,8
23686,-2
23687,-43
23688,-29
23689,-33
23690,-44
23691,-8
23692,-15
23693,-14
23694,-31
23695,-31
23696,-45
23697,-74
23698,-74
23699,-69
23700,-54
23701,-90
23702,-60
23703,-53
23704,5
23705,-8
23706,-31
23707,-20
23708,-33
23709,-1
23710,-54
23711,-4
23712,-47
23713,-30
23714,-37
23715,-49
23716,-45
23717,-10
23718,-36
23719,-51
23720,-49
23721,-32
23722,-28
23723,-11
23724,4
23725,-42
23726,-14
23727,-34
23728,66
23729,32
23730,15
23731,30
23732,67
23733,57
23734,75
23735,45
23736,35
23737,69
23738,28
23739,68
23740,76
23741,46
23742,81
23743,82
23744,33
23745,43
23746,53
23747,76
23748,44
23749,42
23750,39
23751,56
23752,55
23753,67
23754,46
23755,5
23756,37
23757,4
23758,36
23759,-4
23760,12
23761,-4
23762,34
23763,16
23764,3
23765,7
23766,-19
23767,7
23768,-38
23769,-46
23770,-32
23771,-36
23772,-44
23773,-7
23774,-12
23775,2
23776,-21
23777,-18
23778,-28
23779,-52
23780,-48
23781,-38
23782,-18
23783,-48
23784,-35
23785,0
23786,3
23787,-6
23788,-23
23789,-49
23790,-57
23791,-16
23792,-69
23793,-16
23794,-55
23795,-36
23796,-40
23797,-49
23798,-44
23799,-7
23800,-49
23801,-49
23802,15
23803,30
23804,31
23805,46
23806,58
23807,52
23808,33
23809,10
23810,63
23811,22
23812,1
23813,11
23814,42
23815,26
23816,38
23817,2
23818,-13
23819,16
23820,-31
23821,6
23822,9
23823,-39
23824,7
23825,4
23826,-47
23827,-40
23828,-30
23829,-10
23830,-43
23831,-44
23832,-56
23833,-29
23834,-28
23835,-14
23836,-33
23837,-70
23838,-34
23839,-40
23840,-26
23841,-62
23842,-42
23843,-52
23844,-9
23845,-22
23846,-29
23847,-19
23848,-7
23849,-8
23850,-5
23851,-7
23852,11
23853,12
23854,6
23855,6
23856,46
23857,61
23858,40
23859,45
23860,36
23861,11
23862,17
23863,26
23864,49
23865,13
23866,23
23867,55
23868,53
23869,42
23870,20
23871,41
23872,18
23873,54
23874,-4
23875,43
23876,0
23877,13
23878,4
23879,-11
23880,37
23881,21
23882,-27
23883,-32
23884,-34
23885,-22
23886,-26
23887,-34
23888,-3
23889,-10
23890,-30
23891,-55
23892,-1
23893,-42
23894,-63
23895,-51
23896,-30
23897,-32
23898,-16
23899,14
23900,4
23901,37
23902,-6
23903,9
23904,45
23905,3
23906,54
23907,56
23908,10
23909,23
23910,37
23911,22
23912,-19
23913,-4
23914,-9
23915,21
23916,25
23917,43
23918,26
23919,25
23920,29
23921,24
23922,37
23923,2
23924,22
23925,10
23926,52
23927,37
23928,6
23929,33
23930,43
23931,37
23932,-8
23933,-15
23934,-2
23935,-9
23936,-18
23937,-23
23938,10
23939,21
23940,-5
23941,-6
23942,-19
23943,-50
23944,-42
23945,-44
23946,-25
23947,-66
23948,-57
23949,-27
23950,-31
23951,-52
23952,-66
23953,-45
23954,-68
23955,-31
23956,-87
23957,-38
23958,-79
23959,-63
23960,-73
23961,-80
23962,-28
23963,-41
23964,-81
23965,-81
23966,-79
23967,-27
23968,-58
23969,-61
23970,-24
23971,-27
23972,1
23973,-19
23974,39
23975,3
23976,16
23977,2
23978,27
23979,27
23980,46
23981,15
23982,5
23983,-1
23984,-3
23985,10
23986,45
23987,1
23988,50
23989,50
23990,-1
23991,10
23992,31
23993,41
23994,-3
23995,7
23996,-6
23997,83
23998,81
23999,76
24000,70
24001,65
24002,63
24003,53
24004,61
24005,21
24006,36
24007,22
24008,41
24009,41
24010,7
24011,33
24012,40
24013,34
24014,-10
24015,27
24016,-4
24017,-8
24018,-16
24019,-18
24020,18
24021,33
24022,10
24023,14
24024,-21
24025,-21
24026,-7
24027,-5
24028,21
24029,-14
24030,-1
24031,31
24032,37
24033,-21
24034,-31
24035,-5
24036,-23
24037,17
24038,-35
24039,18
24040,12
24041,-2
24042,-10
24043,-17
24044,37
24045,24
24046,-17
24047,1
24048,-16
24049,31
24050,-2
24051,-8
24052,25
24053,18
24054,-1
24055,-25
24056,24
24057,-13
24058,-5
24059,-26
24060,-6
24061,-11
24062,1
24063,-22
24064,-50
24065,-62
24066,-68
24067,-60
24068,-27
24069,-75
24070,-30
24071,-31
24072,-66
24073,-75
24074,-56
24075,-45
24076,-90
24077,-79
24078,-90
24079,-87
24080,-61
24081,-62
24082,-64
24083,-68
24084,-65
24085,-70
24086,-57
24087,-91
24088,-76
24089,-81
24090,-56
24091,-50
24092,-78
24093,-47
24094,69
24095,61
24096,30
24097,73
24098,45
24099,44
24100,41
24101,40
24102,79
24103,95
24104,44
24105,77
24106,44
24107,43
24108,55
24109,57
24110,80
24111,76
24112,53
24113,80
24114,81
24115,62
24116,48
24117,67
24118,45
24119,81
24120,70
24121,70
24122,60
24123,39
24124,25
24125,14
24126,62
24127,16
24128,-2
24129,13
24130,-9
24131,36
24132,1
24133,-9
24134,24
24135,16
24136,1
24137,-27
24138,22
24139,-14
24140,-4
24141,-22
24142,-1
24143,16
24144,15
24145,-4
24146,-27
24147,-34
24148,-35
24149,-21
24150,17
24151,-26
24152,-15
24153,29
24154,-1
24155,-6
24156,-22
24157,-6
24158,-47
24159,-31
24160,-38
24161,-31
24162,-3
24163,-2
24164,-2
24165,-4
24166,-1
24167,-6
24168,-24
24169,-28
24170,-14
24171,-22
24172,1
24173,4
24174,-28
24175,-23
24176,8
24177,-6
24178,-42
24179,-5
24180,-37
24181,-45
24182,-54
24183,-59
24184,-22
24185,-16
24186,-71
24187,-43
24188,-82
24189,-86
24190,-78
24191,-64
24192,1
24193,-4
24194,-31
24195,-5
24196,-4
24197,-25
24198,-39
24199,-17
24200,-5
24201,-3
24202,-10
24203,-8
24204,-15
24205,-32
24206,-42
24207,-45
24208,4
24209,-35
24210,-49
24211,-29
24212,-45
24213,6
24214,-23
24215,-28
24216,-39
24217,49
24218,41
24219,16
24220,70
24221,37
24222,50
24223,71
24224,61
24225,78
24226,78
24227,61
24228,37
24229,30
24230,29
24231,40
24232,44
24233,31
24234,39
24235,78
24236,46
24237,37
24238,58
24239,39
24240,23
24241,33
24242,20
24243,22
24244,45
24245,39
24246,34
24247,27
24248,-5
24249,16
24250,-7
24251,-16
24252,-5
24253,-16
24254,4
24255,-5
24256,-29
24257,-25
24258,5
24259,-10
24260,-44
24261,-6
24262,-38
24263,-41
24264,-9
24265,-51
24266,-9
24267,1
24268,-49
24269,-17
24270,-51
24271,-46
24272,-37
24273,-15
24274,-8
24275,-9
24276,-29
24277,3
24278,-34
24279,-48
24280,-44
24281,-33
24282,-17
24283,-11
24284,-16
24285,-11
24286,-16
24287,-37
24288,-39
24289,-43
24290,69
24291,29
24292,14
24293,32
24294,13
24295,61
24296,43
24297,20
24298,4
24299,46
24300,31
24301,2
24302,51
24303,-7
24304,21
24305,35
24306,18
24307,32
24308,27
24309,2
24310,-25
24311,-37
24312,-3
24313,-34
24314,-33
24315,-49
24316,-44
24317,-5
24318,-39
24319,-38
24320,-28
24321,-47
24322,-62
24323,-51
24324,-61
24325,-58
24326,-31
24327,-32
24328,-71
24329,-36
24330,-63
24331,-38
24332,-55
24333,-59
24334,-43
24335,-6
24336,-23
24337,-25
24338,-44
24339,7
24340,42
24341,33
24342,3
24343,44
24344,14
24345,16
24346,50
24347,11
24348,54
24349,65
24350,14
24351,38
24352,13
24353,16
24354,24
24355,42
24356,48
24357,43
24358,19
24359,47
24360,37
24361,27
24362,26
24363,32
24364,43
24365,44
24366,33
24367,-8
24368,23
24369,-3
24370,-11
24371,-20
24372,25
24373,-20
24374,-39
24375,-24
24376,-29
24377,-1
24378,-19
24379,-44
24380,-61
24381,-18
24382,-33
24383,-7
24384,-11
24385,-66
24386,-37
24387,43
24388,31
24389,47
24390,46
24391,28
24392,38
24393,-2
24394,39
24395,13
24396,18
24397,8
24398,19
24399,13
24400,-8
24401,-1
24402,12
24403,-2
24404,-13
24405,2
24406,-4
24407,1
24408,45
24409,31
24410,-7
24411,29
24412,1
24413,26
24414,7
24415,21
24416,16
24417,50
24418,29
24419,24
24420,1
24421,4
24422,36
24423,20
24424,-22
24425,22
24426,-15
24427,-20
24428,10
24429,-34
24430,3
24431,-13
24432,-47
24433,-28
24434,-57
24435,-57
24436,-52
24437,-38
24438,-35
24439,-41
24440,-34
24441,-40
24442,-49
24443,-60
24444,-59
24445,-51
24446,-39
24447,-90
24448,-43
24449,-80
24450,-46
24451,-69
24452,-72
24453,-75
24454,-26
24455,-64
24456,-78
24457,-58
24458,-56
24459,-22
24460,-36
24461,-13
24462,-25
24463,5
24464,12
24465,43
24466,42
24467,-10
24468,22
24469,43
24470,31
24471,49
24472,17
24473,30
24474,40
24475,-1
24476,37
24477,9
24478,12
24479,46
24480,6
24481,-4
24482,11
24483,15
24484,23
24485,66
24486,50
24487,59
24488,76
24489,47
24490,85
24491,65
24492,22
24493,52
24494,20
24495,52
24496,19
24497,29
24498,20
24499,53
24500,30
24501,21
24502,-2
24503,2
24504,28
24505,18
24506,-22
24507,22
24508,-10
24509,-11
24510,22
24511,18
24512,23
24513,10
24514,-18
24515,6
24516,-18
24517,-13
24518,-3
24519,18
24520,-11
24521,25
24522,-3
24523,-5
24524,-9
24525,-15
24526,-11
24527,-19
24528,17
24529,-32
24530,18
24531,-19
24532,17
24533,-4
24534,-7
24535,-11
24536,24
24537,-2
24538,-19
24539,-1
24540,-3
24541,27
24542,9
24543,20
24544,-31
24545,-6
24546,-4
24547,21
24548,15
24549,-42
24550,-16
24551,-1
24552,-19
24553,-6
24554,-44
24555,-35
24556,-30
24557,-73
24558,-39
24559,-35
24560,-69
24561,-36
24562,-79
24563,-90
24564,-74
24565,-72
24566,-63
24567,-80
24568,-82
24569,-84
24570,-64
24571,-89
24572,-48
24573,-63
24574,-101
24575,-64
24576,-92
24577,-55
24578,-84
24579,-68
24580,-71
24581,-34
24582,11
24583,9
24584,61
24585,41
24586,74
24587,67
24588,30
24589,79
24590,48
24591,43
24592,84
24593,81
24594,86
24595,74
24596,46
24597,68
24598,44
24599,46
24600,54
24601,72
24602,39
24603,71
24604,80
24605,74
24606,65
24607,41
24608,53
24609,38
24610,69
24611,15
24612,59
24613,17
24614,48
24615,21
24616,5
24617,6
24618,36
24619,5
24620,-14
24621,2
24622,-4
24623,-6
24624,7
24625,18
24626,-33
24627,-8
24628,-4
24629,22
24630,18
24631,-36
24632,-23
24633,12
24634,-2
24635,16
24636,-16
24637,-2
24638,8
24639,-31
24640,10
24641,20
24642,-9
24643,28
24644,-9
24645,-57
24646,-36
24647,-28
24648,-2
24649,-31
24650,-26
24651,-26
24652,-4
24653,-27
24654,16
24655,-1
24656,-37
24657,1
24658,-29
24659,6
24660,-24
24661,-11
24662,-17
24663,17
24664,0
24665,-11
24666,-4
24667,-30
24668,-4
24669,-15
24670,-58
24671,-46
24672,-51
24673,-62
24674,-27
24675,-34
24676,-34
24677,-51
24678,-83
24679,-65
24680,-32
24681,-32
24682,-26
24683,-12
24684,-46
24685,-14
24686,-7
24687,-10
24688,-21
24689,-43
24690,-31
24691,-42
24692,-9
24693,-60
24694,-12
24695,-50
24696,-32
24697,-37
24698,-48
24699,-43
24700,-6
24701,-31
24702,-46
24703,-40
24704,-22
24705,-20
24706,40
24707,57
24708,10
24709,39
24710,46
24711,76
24712,40
24713,23
24714,39
24715,75
24716,63
24717,80
24718,48
24719,38
24720,70
24721,28
24722,67
24723,73
24724,41
24725,75
24726,33
24727,24
24728,32
24729,42
24730,63
24731,29
24732,27
24733,22
24734,38
24735,36
24736,47
24737,26
24738,-15
24739,17
24740,-16
24741,16
24742,-19
24743,-7
24744,-23
24745,16
24746,-2
24747,-14
24748,-8
24749,-32
24750,-5
24751,-49
24752,-55
24753,-40
24754,-42
24755,-49
24756,-9
24757,-12
24758,-8
24759,-19
24760,-15
24761,-24
24762,-47
24763,-42
24764,-31
24765,-10
24766,-39
24767,-67
24768,-30
24769,-29
24770,-37
24771,-55
24772,-39
24773,-48
24774,-12
24775,-61
24776,-9
24777,14
24778,33
24779,28
24780,16
24781,20
24782,55
24783,12
24784,11
24785,10
24786,25
24787,24
24788,37
24789,47
24790,-4
24791,20
24792,-6
24793,47
24794,5
24795,-18
24796,-7
24797,24
24798,6
24799,17
24800,-19
24801,-33
24802,-4
24803,-50
24804,-13
24805,-10
24806,-43
24807,-10
24808,-12
24809,-62
24810,-54
24811,-44
24812,-21
24813,-52
24814,-53
24815,-63
